scored_rows,accuracy,balanced_accuracy,mcc,macro_precision,macro_recall,macro_f1,ordinal_mae,confusion_matrix,precision_down,recall_down,f1_down,precision_neutral,recall_neutral,f1_neutral,precision_up,recall_up,f1_up,brier,multiclass_log_loss,ece_10bin,mean_confidence,mean_entropy,predicted_prevalence_down,predicted_prevalence_neutral,predicted_prevalence_up,observed_prevalence_down,observed_prevalence_neutral,observed_prevalence_up,key_coverage,valid_target_coverage,max_probability_sum_error,qualified_weeks,mean_weekly_spearman_ic,median_weekly_spearman_ic,ic_standard_deviation,icir_annualized,positive_ic_week_rate,mean_top_bottom_decile_h4_spread,positive_top_bottom_week_rate,minimum_universe_compliance,model_id
33282,0.48320413436692505,0.3635005944782746,0.07356440832166648,0.32184052611526814,0.3635005944782746,0.34118405104082755,0.9200769184544199,"[[8573, 0, 6113], [1532, 0, 2246], [7309, 0, 7509]]",0.492305041920294,0.5837532343728721,0.5341433021806853,0.0,0.0,0.0,0.4732165364255105,0.5067485490619517,0.48940885094179754,0.5896104508199045,0.9639619806212847,0.0018001477837237087,0.4824671203145944,0.9777485642944375,0.5232257676822306,0.0,0.4767742323177694,0.44125953969112436,0.11351481281173006,0.4452256474971456,1.0,0.9050416054821341,0.0,108,0.14350846394014083,0.1387056315015737,0.11820316659446285,8.754877557121064,0.8796296296296297,0.03252777800444631,0.7592592592592593,0.9908256880733946,INCUMBENT_ORDINAL_T2_DEV
33282,0.11351481281173006,0.3333333333333333,0.0,0.03783827093724335,0.3333333333333333,0.06796186364454039,0.88648518718827,"[[0, 14686, 0], [0, 3778, 0], [0, 14818, 0]]",0.0,0.0,0.0,0.11351481281173006,1.0,0.20388559093362116,0.0,0.0,0.0,1.7729703743765337,30.61811365769619,0.886485187188268,0.999999999999998,7.129799883907155e-14,0.0,1.0,0.0,0.44125953969112436,0.11351481281173006,0.4452256474971456,1.0,0.9050416054821341,0.0,0,,,,,,,,0.9908256880733946,NAIVE_NEUTRAL
33282,0.4452256474971456,0.3333333333333333,0.0,0.1484085491657152,0.3333333333333333,0.2053776853776854,0.9960338921939788,"[[0, 0, 14686], [0, 0, 3778], [0, 0, 14818]]",0.0,0.0,0.0,0.0,0.0,0.0,0.4452256474971456,1.0,0.6161330561330561,0.5946211488956133,0.9696013575486399,0.008070550962736955,0.43715509653440865,0.9867647852988006,0.0,0.0,1.0,0.44125953969112436,0.11351481281173006,0.4452256474971456,1.0,0.9050416054821341,0.0,0,,,,,,,,0.9908256880733946,NAIVE_PRIOR
33282,0.4830539030106364,0.36349527933340986,0.07402176658078063,0.32157649771240054,0.36349527933340986,0.3399174360710641,0.9203773811669972,"[[9103, 0, 5583], [1704, 0, 2074], [7844, 0, 6974]]",0.48807034475363253,0.6198420264197194,0.5461199268080512,0.0,0.0,0.0,0.47665914838356915,0.47064381158051016,0.4736323814051411,0.5909088744280663,0.9660980671956872,0.032525310991386384,0.45073821085124194,1.0075458025572388,0.5603930052280512,0.0,0.4396069947719488,0.44125953969112436,0.11351481281173006,0.4452256474971456,1.0,0.9050416054821341,2.220446049250313e-16,108,0.13858760457318595,0.1386779232728868,0.1119037868475572,8.930613136677017,0.8796296296296297,0.029340910812549772,0.7592592592592593,0.9908256880733946,REV8_C0_TARGET_ADAPTED_HETEROSKEDASTIC_ORDINAL


