model_id,stock_code,samples,mse,mae,rmse,mape,accuracy,precision,recall,f1,mcc
frets_return_l4__fixed_shrink_a075,000557.SZ,45,0.000740410020415426,0.023382067199175523,0.027210476298944603,1.0301307579317327,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222,-0.06804138174397717
frets_return_l4__fixed_shrink_a075,000560.SZ,45,0.004429356941581257,0.05444934882947966,0.0665534141992825,0.906028078198539,0.7111111111111111,0.7272727272727273,0.4444444444444444,0.5517241379310345,0.37998029782867415
frets_return_l4__fixed_shrink_a075,000561.SZ,45,0.001530172311117512,0.032293992703651145,0.039117416979109344,1.062308353124331,0.6222222222222222,0.5333333333333333,0.4444444444444444,0.4848484848484848,0.19245008972987526
frets_return_l4__fixed_shrink_a075,000564.SZ,45,0.0025078429810118795,0.03598270691840698,0.05007836839406691,888.6862629801957,0.6,0.38461538461538464,0.3333333333333333,0.3571428571428571,0.06933752452815364
frets_return_l4__fixed_shrink_a075,000566.SZ,45,0.0022299051424665654,0.03259102870619643,0.04722187144180719,44.40010182021155,0.4222222222222222,0.5384615384615384,0.25925925925925924,0.35000000000000003,-0.08006407690254357
frets_return_l4__fixed_shrink_a075,000567.SZ,45,0.001164971483105323,0.027476602307029228,0.03413167858610711,1.014111610042827,0.5555555555555556,0.5714285714285714,0.19047619047619047,0.2857142857142857,0.09012760973486356
frets_return_l4__fixed_shrink_a075,000570.SZ,45,0.000505370471649019,0.018966964089001167,0.022480446429041817,1.0118439126461964,0.4888888888888889,0.3076923076923077,0.2222222222222222,0.2580645161290323,-0.12009611535381536
frets_return_l4__fixed_shrink_a075,000571.SZ,45,0.0007177488939926825,0.018740280793927977,0.02679083600772254,191.83023813421775,0.4222222222222222,0.6666666666666666,0.26666666666666666,0.3809523809523809,0.0
frets_return_l4__fixed_shrink_a075,000572.SZ,45,0.0012721702061733754,0.027862667558171437,0.03566749509249809,0.9727529207647007,0.5333333333333333,0.0,0.0,0.0,-0.2773500981126146
frets_return_l4__fixed_shrink_a075,000576.SZ,45,0.0009818636474336559,0.02513644476421173,0.03133470356383886,1.0852424639281988,0.4444444444444444,0.45454545454545453,0.20833333333333334,0.28571428571428575,-0.08982837383370208
frets_return_l4__fixed_shrink_a075,000586.SZ,45,0.0040425541491304106,0.04629412135756053,0.06358108326483916,0.9689401615875103,0.4666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.06804138174397717
frets_return_l4__fixed_shrink_a075,000590.SZ,45,0.0008617752472146672,0.02340886591571482,0.029356008707156822,0.9781668064521488,0.5333333333333333,0.36363636363636365,0.2222222222222222,0.27586206896551724,-0.0422200330920749
frets_return_l4__fixed_shrink_a075,000596.SZ,45,0.0017627092070234675,0.033495691201339134,0.041984630604823325,0.9278085590832416,0.6888888888888889,0.5454545454545454,0.4,0.4615384615384615,0.25594534844449573
frets_return_l4__fixed_shrink_a075,000598.SZ,45,0.0005162411174851972,0.017429848800465015,0.022720940066053543,60.22765268216008,0.5111111111111111,0.5714285714285714,0.3333333333333333,0.4210526315789474,0.05131580057907854
frets_return_l4__fixed_shrink_a075,000605.SZ,45,0.0007667903881387226,0.021450982453663694,0.027690980266843617,153.24450875208993,0.5555555555555556,0.5384615384615384,0.3333333333333333,0.41176470588235287,0.09172492321316784
frets_return_l4__fixed_shrink_a075,000607.SZ,45,0.0032706831311822863,0.047718639476483464,0.05718988661627409,109.41621963549174,0.5777777777777777,0.9,0.3333333333333333,0.48648648648648646,0.3273268353539886
frets_return_l4__fixed_shrink_a075,000610.SZ,45,0.006625404746405073,0.06156753798519877,0.08139658927992667,1.1545794330337604,0.4222222222222222,0.7,0.23333333333333334,0.35,0.03779644730092272
